gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AvgMonthlySpend,ServiceCount,ContractValue
0,0,1,0,57,1,0,74.6,4368.95,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,76.64824561403509,5,4252.2
1,1,0,0,11,1,1,79.15,827.7,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,75.24545454545455,2,870.6500000000001
0,0,1,1,1,1,0,20.35,20.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,20.35,1,20.35
1,0,1,1,12,1,0,21.05,262.05,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,21.837500000000002,1,252.60000000000002
1,1,1,0,3,1,1,94.6,279.55,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,93.18333333333334,3,283.79999999999995
1,0,0,1,36,1,1,94.7,3512.5,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,97.56944444444444,4,3409.2000000000003
1,0,0,0,16,1,1,94.25,1483.25,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,92.703125,4,1508.0
1,0,1,1,65,1,0,72.45,4653.85,1,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,71.59769230769231,5,4709.25
1,0,0,0,2,1,0,74.95,151.75,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,75.875,2,149.9
0,0,0,0,42,1,1,105.2,4400.75,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,104.7797619047619,5,4418.400000000001
1,0,1,1,72,1,0,111.95,8033.1,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,111.57083333333334,7,8060.400000000001
1,0,0,0,62,1,0,19.85,1253.65,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,20.220161290322583,1,1230.7
0,0,0,0,6,1,1,89.75,552.65,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,92.10833333333333,3,538.5
1,0,1,0,48,1,1,20.05,1036.0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,21.583333333333332,1,962.4000000000001
1,0,0,0,35,1,1,108.95,4025.5,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,115.01428571428572,6,3813.25
1,0,0,1,52,1,0,19.65,928.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,17.853846153846153,1,1021.8
0,0,0,0,1,0,1,24.9,24.9,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.9,0,24.9
1,0,1,0,6,1,1,82.85,460.25,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,76.70833333333333,2,497.09999999999997
0,0,1,0,71,1,0,93.2,6506.15,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,91.63591549295774,7,6617.2
0,0,1,1,67,1,0,84.8,5598.3,0,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,83.55671641791045,4,5681.599999999999
1,1,0,0,60,1,1,71.75,4374.55,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,72.90916666666666,4,4305.0
1,0,1,1,23,0,1,30.35,678.75,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,29.51086956521739,1,698.0500000000001
1,0,0,1,39,0,0,54.85,2191.7,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,56.197435897435895,4,2139.15
1,0,1,1,15,1,1,19.5,239.75,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,15.983333333333333,1,292.5
1,1,1,0,53,1,1,103.85,5485.5,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,103.5,5,5504.049999999999
1,0,1,1,24,1,0,24.2,609.05,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,25.37708333333333,1,580.8
0,0,1,1,37,1,0,19.35,683.75,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,18.47972972972973,1,715.95
0,0,1,1,5,1,1,83.6,404.2,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,80.84,3,418.0
0,1,1,0,50,1,1,100.65,5189.75,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,103.795,4,5032.5
0,0,0,0,54,1,1,94.1,5060.9,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,93.72037037037036,4,5081.4
0,0,0,0,3,1,1,74.55,233.65,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,77.88333333333334,2,223.64999999999998
1,0,0,0,68,1,0,108.45,7176.55,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,105.53750000000001,6,7374.6
1,0,0,0,5,1,0,56.15,291.45,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,58.29,3,280.75
1,0,0,0,33,1,0,20.35,689.75,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,20.901515151515152,1,671.5500000000001
0,0,0,0,41,1,1,80.55,3263.9,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,79.60731707317073,5,3302.5499999999997
0,0,1,1,34,0,0,61.25,1993.2,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,58.62352941176471,5,2082.5
0,0,1,1,13,1,1,20.45,254.5,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,19.576923076923077,1,265.84999999999997
0,0,0,0,20,1,1,18.9,347.65,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,17.3825,1,378.0
0,1,0,0,51,1,0,19.6,967.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,18.978431372549018,1,999.6
0,0,1,0,3,1,1,91.5,242.95,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,80.98333333333333,3,274.5
0,0,0,1,41,1,0,45.2,1841.9,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44.924390243902444,1,1853.2
0,0,0,0,13,1,0,19.45,232.1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,17.853846153846153,1,252.85
1,0,1,1,35,1,0,25.45,809.25,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,23.12142857142857,1,890.75
1,0,1,0,12,1,0,80.85,866.45,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,72.20416666666667,3,970.1999999999999
1,0,0,0,4,1,1,94.9,360.55,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,90.1375,5,379.6
0,0,0,0,43,0,1,49.05,2076.2,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,48.283720930232555,3,2109.15
0,1,1,1,12,0,1,29.3,355.9,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,29.65833333333333,1,351.6
1,1,1,0,68,1,1,105.3,7299.65,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,107.34779411764706,5,7160.4
1,1,0,0,25,1,1,88.95,2291.2,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,91.648,3,2223.75
0,0,0,0,7,1,0,20.25,129.15,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,18.45,1,141.75
1,1,1,0,66,1,1,110.85,7491.75,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,113.51136363636364,6,7316.099999999999
0,0,1,0,53,1,0,110.5,5835.5,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,110.10377358490567,7,5856.5
1,1,0,0,63,1,1,109.4,7031.45,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,111.61031746031746,6,6892.200000000001
0,0,1,1,70,1,1,114.2,7723.9,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,110.34142857142857,7,7994.0
1,1,1,0,27,0,0,36.5,1032.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,38.22222222222222,1,985.5
0,0,0,0,1,1,0,70.75,70.75,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,70.75,1,70.75
0,0,0,0,5,1,0,19.95,109.6,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,21.919999999999998,1,99.75
0,1,1,0,37,1,0,19.6,727.8,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,19.67027027027027,1,725.2
1,0,0,0,3,0,1,40.15,130.75,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,43.583333333333336,2,120.44999999999999
0,0,0,1,12,1,1,76.6,893.0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,74.41666666666667,1,919.1999999999999
0,0,1,1,38,1,0,19.6,763.1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,20.08157894736842,1,744.8000000000001
0,0,0,0,9,1,1,85.3,781.4,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,86.82222222222222,3,767.6999999999999
1,0,1,0,13,1,1,65.85,902.25,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,69.40384615384616,3,856.05
1,1,1,0,29,1,1,94.45,2653.65,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,91.5051724137931,3,2739.05
0,0,1,1,47,1,0,20.05,1016.7,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,21.631914893617022,1,942.35
1,0,1,0,61,1,0,99.4,5943.65,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,97.43688524590164,5,6063.400000000001
1,0,0,0,16,1,0,20.0,275.7,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,17.23125,1,320.0
0,0,1,1,41,1,0,78.45,3126.45,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,76.25487804878048,6,3216.4500000000003
0,0,0,1,43,1,1,25.1,1070.15,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,24.887209302325584,1,1079.3
0,0,1,1,36,1,1,97.35,3457.9,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,96.05277777777778,4,3504.6
0,0,0,0,6,1,1,55.0,340.4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,56.73333333333333,2,330.0
0,0,0,0,58,1,1,71.1,4299.2,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,74.12413793103448,5,4123.799999999999
1,0,0,0,19,1,1,61.55,1093.2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,57.53684210526316,3,1169.45
1,0,1,0,11,1,1,45.9,521.9,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47.445454545454545,1,504.9
0,0,0,0,39,0,1,40.3,1630.4,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,41.805128205128206,3,1571.6999999999998
0,1,0,0,8,1,1,87.1,713.6,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,89.2,3,696.8
0,0,0,1,26,1,1,49.5,1265.65,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,48.67884615384616,1,1287.0
0,1,0,0,53,1,1,73.8,4003.85,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,75.5443396226415,2,3911.3999999999996
0,0,1,1,70,1,1,19.2,1401.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,20.02,1,1344.0
1,0,0,0,1,0,1,45.3,45.3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,45.3,2,45.3
1,0,0,0,59,1,0,25.0,1510.5,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,25.60169491525424,1,1475.0
1,0,0,0,2,1,0,94.95,178.1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,89.05,4,189.9
1,0,0,0,7,0,0,35.3,264.8,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,37.82857142857143,2,247.09999999999997
0,0,0,1,12,1,1,44.55,480.6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40.050000000000004,1,534.5999999999999
1,0,1,1,59,1,0,76.75,4541.9,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,76.98135593220339,6,4528.25
1,0,1,1,61,1,1,81.0,4976.15,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,81.57622950819672,5,4941.0
